kind,english,chinese,morphemes,en_opaque,zh_gloss
rock,parisite-(Ce),氟碳鈰鈣石,5,0,"fluorine carbon cerium calcium stone"
rock,peat,泥炭,2,1,"mud charcoal"
rock,pegmatite,偉晶岩,3,1,"great clear cliff"
rock,pelite,泥质结构,4,1,"mud matter tie frame"
rock,pentagonite,五角石,3,1,"five horn stone"
rock,pentlandite,鎳黃鐵礦,4,1,"nickel yellow iron mineral deposit"
rock,peridot,贵橄榄石,4,1,"expensive olive olive stone"
rock,peridotite,橄欖岩,3,1,"olive olive cliff"
rock,perlite,珍珠岩,3,1,"precious precious stone cliff"
rock,perovskite,鈣鈦礦,3,1,"calcium titanium mineral deposit"
rock,perthite,条纹长石,4,1,"strip line long stone"
rock,petalite,葉長石,3,1,"leaf long stone"
rock,petroleum,石油,2,0,"stone oil"
rock,pezzottaite-(Cs),銫柱石,3,0,"caesium pillar stone"
rock,phanerite,顯晶石,3,1,"prominent clear stone"
rock,pharmacolite,毒石,2,1,"poison stone"
rock,pharmacosiderite,毒铁石,3,1,"poison iron stone"
rock,pharmacosiderite,毒铁石,3,1,"poison iron stone"
rock,pharmacosiderite,毒铁石,3,1,"poison iron stone"
rock,phenakite,硅铍石,3,1,"silicon a needle used in Chinese medicine stone"
rock,phlogopite,金云母,3,1,"gold cloud female elders"
rock,phlogopite,金云母,3,1,"gold cloud female elders"
rock,phlogopite,金云母,3,1,"gold cloud female elders"
rock,phoenicochroite,铬红矿,3,1,"chromium red mine"
rock,phonolite,响岩,2,1,"make sound cliff"
rock,phonotephrite,响岩質碱玄岩,6,1,"make sound cliff matter alkaline deep cliff"
rock,phosphorite,磷酸盐岩,4,1,"phosphorus acid salt cliff"
rock,phyllite,千枚岩,3,1,"thousand stalk of shrub cliff"
rock,picrite,苦榄岩,3,1,"bitter olive cliff"
rock,picrobasalt,苦橄玄武岩,5,1,"bitter olive deep military cliff"
rock,pigeonite,易變輝石,4,1,"change change brightness stone"
rock,pillow lava,枕狀熔岩,4,0,"pillow form melt cliff"
rock,pisolite,豆狀石,3,1,"beans form stone"
rock,pitchstone,松脂岩,3,1,"fir tree fat cliff"
rock,piypite,綠銅鉀石,4,1,"green copper potassium stone"
rock,plagioclase,斜长石,3,1,"slanting long stone"
rock,plastic,塑料,2,0,"model in clay consider"
rock,platinum group,鉑系元素,4,0,"platinum tie first white"
rock,plutonic rock,深成岩,3,0,"deep completed cliff"
rock,pollucite,铯榴石,3,1,"caesium/cesium pomegranate stone"
rock,polybasite,多基银,3,1,"many foundation silver"
rock,polyhalite,杂卤石,3,1,"mixed salt stone"
rock,porphyry,斑岩,2,1,"mottled cliff"
rock,potassium chloride,氯化钾,3,0,"chlorine change potassium"
rock,powellite,鉬鈣礦,3,1,"molybdenum calcium mineral deposit"
rock,prehnite,葡萄石,3,1,"grapes grapes stone"
rock,primitive achondrite,原始無球粒隕石,7,0,"source begin not have ball grain fall stone"
rock,proustite,淡红银矿,4,1,"weak red silver mine"
rock,pseudobrookite,假板钛矿,4,1,"falsehood plank titanium mine"
rock,psilomelane,硬锰矿,3,1,"hard manganese mine"
rock,puddingstone,普丹格岩石,5,1,"universal cinnabar pattern cliff stone"
rock,pumice,浮岩,2,0,"float cliff"
rock,pumpellyite,绿纤石,3,1,"green tow line stone"
rock,pyrargyrite,浓红银矿,4,1,"thick red silver mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrite,黄铁矿,3,0,"yellow iron mine"
rock,pyrobitumen,焦性沥青,4,1,"burned sex trickle blue"
rock,pyrochlore,燒綠石,3,1,"burn green stone"
rock,pyroclastic rock,火山碎屑岩,5,0,"fire mountain break bits cliff"
rock,pyrolusite,软锰矿,3,1,"soft manganese mine"
rock,pyrophyllite,叶蜡石,3,1,"leaf wax stone"
rock,pyroxenite,輝石岩,3,1,"brightness stone cliff"
rock,pyrrhotite,磁黃鐵礦,4,1,"magnetic yellow iron mineral deposit"
rock,quadridavyne,异构钾钙霞石,6,1,"different frame potassium calcium rosy clouds stone"
rock,quartz,石英,2,0,"stone petal"
rock,quartz,石英,2,0,"stone petal"
rock,quartz arenite,石英砂岩,4,0,"stone petal pebbles cliff"
rock,quartz porphyry,石英斑岩,4,0,"stone petal mottled cliff"
rock,quartzite,石英岩,3,0,"stone petal cliff"
rock,qusongite,曲松矿,3,1,"crooked fir tree mine"
rock,radiolarite,放射蟲岩,4,1,"put shoot bug cliff"
rock,ramsdellite,斜方锰矿,4,1,"slanting a square manganese mine"
rock,rapakivi granite,环斑花岗岩,5,0,"ring mottled flower post cliff"
rock,rare earth element,稀土元素,4,0,"rare soil first white"
rock,realgar,雄黄,2,1,"male of species yellow"
rock,rectorite,累脱石,3,1,"implicate take off stone"
rock,red beryl,红绿柱石,4,0,"red green pillar stone"
rock,regolith,表岩屑,3,1,"sheet cliff bits"
rock,rheniite,輝錸礦,3,1,"brightness rhenium mineral deposit"
rock,rhodite,銠金礦,3,1,"rhodium gold mineral deposit"
rock,rhodochrosite,印加玫瑰石,5,1,"print add rose extraordinary stone"
rock,rhodonite,薔薇輝石,4,1,"water pepper Osmunda regalis brightness stone"
rock,rhyodacite,流纹英安岩,5,1,"flow line petal peaceful cliff"
rock,rhyolite,流紋岩,3,1,"flow line cliff"
rock,riebeckite,铁鈉閃石,4,1,"iron sodium dodge stone"
rock,ringwoodite,尖晶橄榄石,5,1,"sharp clear olive olive stone"
rock,rock,岩石,2,0,"cliff stone"
rock,rock crystal,水晶,2,0,"water clear"
rock,rock flour,岩粉,2,0,"cliff powder"
rock,rodingite,羅丁石,3,1,"net for catching birds male adult stone"
rock,romanèchite,钡硬锰矿,4,1,"barium hard manganese mine"
rock,rosasite,锌孔雀石,4,1,"zinc opening sparrow stone"
rock,roselite,砷鈷鈣石,4,1,"arsenic cobalt calcium stone"
rock,rubidium,銣,1,1,"rubidium"
rock,ruby,红宝石,3,0,"red treasure stone"
rock,ruthenium,釕,1,1,"ruthenium"
rock,rutile,金红石,3,1,"gold red stone"
rock,samarskite-(Y),鈮釔礦,3,0,"niobium yttrium mineral deposit"
rock,samsonite,硫锑锰银矿,5,1,"sulfur antimony manganese silver mine"
rock,sand,沙,1,0,"sand"
rock,sandstone,砂岩,2,0,"pebbles cliff"
rock,sanidine,透长石,3,1,"penetrate long stone"
rock,saponite,镁膨润石,4,1,"magnesium swell soft stone"
rock,sapphire,蓝宝石,3,0,"blue treasure stone"
rock,sapropel,腐泥,2,1,"rot mud"
rock,sardonyx,缠丝玛瑙,4,1,"wrap fine thread agate agate"
rock,scandiobabingtonite,钪硅铁灰石,5,1,"scandium silicon iron ash stone"
rock,scapolite,方柱石,3,1,"a square pillar stone"
rock,scheelite,白钨矿,3,1,"white tungsten mine"
rock,scolecite,钙沸石,3,1,"calcium boil stone"
rock,scoria,火山渣,3,1,"fire mountain refuse"
rock,scorodite,臭蔥石,3,1,"smell green onion stone"
rock,sediment,沉積物,3,0,"sink store up crops thing"
rock,sedimentary rock,沉积岩,3,0,"sink accumulate cliff"
rock,seifertite,赛石英,3,1,"compete stone petal"
rock,selenite,透明石膏,4,1,"penetrate bright stone grease"
rock,seligmannite,硫砷铅铜矿,5,1,"sulfur arsenic lead copper mine"
rock,sepiolite,海泡石,3,1,"sea bubbles stone"
rock,serandite,针钠锰石,4,1,"needle sodium manganese stone"
rock,sericite,絹雲母,3,1,"fine silk tabby cloud female elders"
rock,serpentine mineral subgroup,蛇紋石,3,0,"snake line stone"
rock,serpentinite,蛇紋岩,3,1,"snake line cliff"
rock,shale,页岩,2,0,"page cliff"
rock,shcherbakovite,硅铌钡钠石,5,1,"silicon niobium barium sodium stone"
rock,shonkinite,等色岩,3,1,"rank color cliff"
rock,shoshonite,橄榄玄粗岩,5,1,"olive olive deep rough cliff"
rock,shuangfengite,双峰矿,3,1,"pair peak mine"
rock,shungite,次石墨,3,1,"order stone ink"
rock,siderite,菱铁矿,3,1,"water-chestnut iron mine"
rock,siegenite,硫鈷鎳礦,4,1,"sulfur cobalt nickel mineral deposit"
rock,siliceous ooze,矽質軟泥,4,0,"silicon matter soft mud"
rock,siliciclastic rock,矽質碎屑岩,5,0,"silicon matter break bits cliff"
rock,sillimanite,矽線石,3,1,"silicon thread stone"
rock,silt,淤泥,2,0,"mud mud"
rock,siltstone,粉砂岩,3,1,"powder pebbles cliff"
rock,silver,銀,1,0,"silver"
rock,skarn,矽卡岩,3,1,"silicon card cliff"
rock,sklodowskite,矽鎂鈾礦,4,1,"silicon magnesium uranium mineral deposit"
rock,skutterudite,方鈷礦,3,1,"a square cobalt mineral deposit"
rock,slag,礦渣,2,1,"mineral deposit refuse"
rock,slate,板岩,2,0,"plank cliff"
rock,smithsonite,菱锌矿,3,1,"water-chestnut zinc mine"
rock,soapstone,皂石,2,1,"soap stone"
rock,sodalite,方钠石,3,1,"a square sodium stone"
rock,sodalite,方钠石,3,1,"a square sodium stone"
rock,soil,土壤,2,0,"soil soil"
rock,sonolite,斜硅锰石,4,1,"slanting silicon manganese stone"
rock,spectrolite,谱长石,3,1,"register long stone"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,sphalerite,閃鋅礦,3,1,"dodge zinc mineral deposit"
rock,spherocobaltite,菱鈷礦,3,1,"water-chestnut cobalt mineral deposit"
rock,spinel,尖晶石,3,1,"sharp clear stone"
rock,spinel supergroup,尖晶石族,4,0,"sharp clear stone a family clan"
rock,spodumene,锂辉石,3,1,"lithium brightness stone"
rock,stannite,黝锡矿,3,1,"black tin mine"
rock,stannite,黝锡矿,3,1,"black tin mine"
rock,staurolite,十字石,3,1,"ten word stone"
rock,staurolite,十字石,3,1,"ten word stone"
rock,staurolite,十字石,3,1,"ten word stone"
rock,staurolite,十字石,3,1,"ten word stone"
rock,staurolite,十字石,3,1,"ten word stone"
rock,staurolite,十字石,3,1,"ten word stone"
rock,steatite,块滑石,3,1,"piece slip stone"
rock,stibnite,辉锑矿,3,1,"brightness antimony mine"
rock,stilbite,輝沸石,3,1,"brightness boil stone"
rock,stilbite,輝沸石,3,1,"brightness boil stone"
rock,stillwellite-(Ce),菱硼硅鈰礦,5,0,"water-chestnut borax silicon cerium mineral deposit"
rock,stony meteorite,石隕石,3,0,"stone fall stone"
rock,strontium titanate,钛酸锶,3,0,"titanium acid strontium"
rock,suevite,隕磺礫岩,4,1,"fall sulphur gravel cliff"
rock,sugilite,杉石,2,1,"various species of pine and fir stone"
rock,sulfur,硫,1,0,"sulfur"
rock,sunstone,太阳石,3,1,"very 'male' principle stone"
rock,syenite,正長岩,3,1,"upright long cliff"
rock,syenogranite,正長花崗岩,5,1,"upright long flower post cliff"
rock,sylvite,钾石盐,3,1,"potassium stone salt"
rock,synchysite-(Ce),直碳鈣鈰礦,5,0,"straight carbon calcium cerium mineral deposit"
rock,table salt,食盐,2,0,"eat salt"
rock,table salt,食盐,2,0,"eat salt"
rock,tachylite,玄武玻璃,4,1,"deep military glass glass"
rock,takedaite,武田石,3,1,"military field stone"
rock,talc,滑石,2,1,"slip stone"
rock,tantalcarbide,鉭碳礦,3,1,"tantalum carbon mineral deposit"
rock,tapiolite-(Fe),重鉭鐵礦,4,0,"heavy tantalum iron mineral deposit"
rock,tar,焦油,2,1,"burned oil"
rock,tarkianite,硫銅錸礦,4,1,"sulfur copper rhenium mineral deposit"
rock,tasmanite,塔斯曼石,4,1,"tower this long stone"
rock,tatyanaite,铜锡铂矿,4,1,"copper tin platinum mine"
rock,tausonite,等轴锶钛石,5,1,"rank axis strontium titanium stone"
rock,tectonite,构造岩,3,1,"frame construct cliff"
rock,tegengrenite,锑镁锰矿,4,1,"antimony magnesium manganese mine"
rock,tellurium,碲,1,1,"tellurium"
rock,tennantite,砷黝铜矿,4,1,"arsenic black copper mine"
rock,tephriphonolite,碱玄质响岩,5,1,"alkaline deep matter make sound cliff"
rock,tephrite,碱玄岩,3,1,"alkaline deep cliff"
rock,theralite,霞斜岩,3,1,"rosy clouds slanting cliff"
rock,thomasclarkite-(Y),重碳钠钇石,5,0,"heavy carbon sodium yttrium stone"
rock,thomsenolite,汤霜晶石,4,1,"soup frost clear stone"
rock,thomsonite-Sr,锶杆沸石,4,0,"strontium pole boil stone"
rock,thortveitite,钪钇石,3,1,"scandium yttrium stone"
rock,thérèsemagnanite,泰里斯马格南石,7,1,"great inside this horse pattern south stone"
rock,till,冰磧物,3,0,"ice rocks and gravel found in shallow water thing"
rock,tiragalloite,硅砷锰石,4,1,"silicon arsenic manganese stone"
rock,titanite,榍石,2,1,"threshold stone"
rock,titanium,鈦,1,1,"titanium"
rock,tombarthite-(Y),汤硅钇石,4,0,"soup silicon yttrium stone"
rock,tonalite,英云闪长岩,5,1,"petal cloud flash long cliff"
rock,topaz,黄玉,2,1,"yellow jade"
rock,torbanite,托班石,3,1,"hold up with palm class stone"
rock,torbernite,铜铀云母,4,1,"copper uranium cloud female elders"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,tourmalines,電氣石,3,1,"lightning gas stone"
rock,trachyandesite,粗面安山岩,5,1,"rough face peaceful mountain cliff"
rock,trachybasalt,粗面玄武岩,5,1,"rough face deep military cliff"
rock,trachyte,粗面岩,3,1,"rough face cliff"
rock,travertine,洞石,2,1,"hole stone"
rock,tremolite,透闪石,3,1,"penetrate flash stone"
rock,triphylite,磷铁锂矿,4,1,"phosphorus iron lithium mine"
rock,troctolite,橄長岩,3,1,"olive long cliff"
rock,troilite,隕硫鐵,3,1,"fall sulfur iron"
rock,trondhjemite,奥长花岗岩,5,1,"mysterious long flower post cliff"
rock,tsavorite,沙弗來石,4,1,"sand not come stone"
rock,tsavorite,沙弗來石,4,1,"sand not come stone"
rock,tufa,石灰華,3,1,"stone ash blossom"
rock,tuff,凝灰岩,3,1,"coagulate ash cliff"
rock,tungsten,鎢,1,1,"tungsten"
rock,turquoise,绿松石,3,0,"green fir tree stone"
rock,tveitite-(Y),氟钇钙矿,4,0,"fluorine yttrium calcium mine"
rock,ulexite,冰硼钠石,4,1,"ice borax sodium stone"
rock,ultramafic rock,超基性岩,4,0,"jump over foundation sex cliff"
rock,uraninite,瀝青鈾礦,4,1,"drip blue uranium mineral deposit"
rock,uranophane,矽鈣鈾礦,4,1,"silicon calcium uranium mineral deposit"
rock,ureilite,橄輝無球粒隕石,7,1,"olive brightness not have ball grain fall stone"
rock,urusovite,乌鲁索夫石,5,1,"crow foolish rope man stone"
rock,uvarovite,鈣鉻榴石,4,1,"calcium chromium pomegranate stone"
rock,valentinite,锑华,2,1,"antimony flowery"
rock,vanadinite,钒铅矿,3,1,"vanadium lead mine"
rock,variolite,球颗火成岩,5,1,"ball grain fire completed cliff"
rock,variscite,磷铝石,3,1,"phosphorus aluminum stone"
rock,vauquelinite,磷铬铜铅矿,5,1,"phosphorus chromium copper lead mine"
rock,verbeekite,单斜硒钯矿,5,1,"single slanting selenium palladium mine"
rock,vermiculite,蛭石,2,1,"leech stone"
rock,vertisol,變性土,3,1,"change sex soil"
rock,vesuvianite,维苏威石,4,1,"maintain revive pomp stone"
rock,vitusite-(Ce),磷铈钠石,4,0,"phosphorus cerium sodium stone"
rock,vivianite,藍鐵礦,3,1,"blue iron mineral deposit"
rock,vlodavetsite,氯硫铝钙石,5,1,"chlorine sulfur aluminum calcium stone"
rock,vogesite,闪正煌岩,4,1,"flash upright bright cliff"
rock,volborthite,水钒铜矿,4,1,"water vanadium copper mine"
rock,volcanic ash,火山灰,3,0,"fire mountain ash"
rock,volcanic rock,火山岩,3,0,"fire mountain cliff"
rock,volcaniclastic rock,火山碎屑,4,0,"fire mountain break bits"
rock,wagnerite,氟磷镁石,4,1,"fluorine phosphorus magnesium stone"
rock,walfordite,铁碲矿,3,1,"iron tellurium mine"
rock,water,水,1,0,"water"
rock,wavellite,磷铝石,3,1,"phosphorus aluminum stone"
rock,whiteite subgroup,磷铝镁锰石,5,0,"phosphorus aluminum magnesium manganese stone"
rock,whiteite-(MnFeMg),磷铝镁铁锰石,6,0,"phosphorus aluminum magnesium iron manganese stone"
rock,whiteschist,白片岩,3,1,"white piece cliff"
rock,whitlockite,白磷鈣礦,4,1,"white phosphorus calcium mineral deposit"
rock,wiluite,硼符山石,4,1,"borax i.d. tag mountain stone"
rock,winonaite,文諾納群,4,1,"literature you admit group"
rock,witherite,毒重石,3,1,"poison heavy stone"
rock,wolframite,黑钨矿,3,1,"black tungsten mine"
rock,wollastonite,矽灰石,3,1,"silicon ash stone"
rock,wulfenite,钼铅矿,3,1,"molybdenum lead mine"
rock,wurtzite,纤维锌矿,4,1,"tow line maintain zinc mine"
rock,wüstite,方铁矿,3,1,"a square iron mine"
rock,xenotime,磷釔礦,3,1,"phosphorus yttrium mineral deposit"
rock,xieite,谢氏超晶石,5,1,"thank clan jump over clear stone"
rock,yangzhumingite,杨主明云母,5,1,"willow master bright cloud female elders"
rock,yarlongite,雅鲁矿,3,1,"elegant foolish mine"
rock,zabuyelite,扎布耶石,4,1,"stab cloth interrogative particle stone"
rock,zaccagnaite,羟碳铝锌石,5,1,"hydroxide carbon aluminum zinc stone"
rock,zangboite,藏布矿,3,1,"hide cloth mine"
rock,zavaritskite,氟氧铋矿,4,1,"fluorine oxygen bismuth mine"
rock,zdenĕkite,水氯砷钠铅铜石,7,1,"water chlorine arsenic sodium lead copper stone"
rock,zeunerite,铜砷铀云母,5,1,"copper arsenic uranium cloud female elders"
rock,zincite,红锌矿,3,1,"red zinc mine"
rock,zincolivenite,鋅橄榄铜矿,5,1,"zinc olive olive copper mine"
rock,zinkenite,辉锑铅矿,4,1,"brightness antimony lead mine"
rock,zinkenite,辉锑铅矿,4,1,"brightness antimony lead mine"
rock,zinnwaldite,铁锂云母,4,1,"iron lithium cloud female elders"
rock,zodacite,水磷锰钙石,5,1,"water phosphorus manganese calcium stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoisite,黝簾石,3,1,"black hanging screen stone"
rock,zoubekite,硫银锑铅矿,5,1,"sulfur silver antimony lead mine"
rock,zussmanite,菱硅钾铁石,5,1,"water-chestnut silicon potassium iron stone"
rock,zýkaite,水硫砷铁石,5,1,"water sulfur arsenic iron stone"
rock,Рagodite,寿山石,3,1,"old age mountain stone"
constellation,Andromeda,仙女座,3,1,"Taoist super-being female throne"
constellation,Antlia,唧筒座,3,1,"chirping of insects thick piece of bamboo throne"
constellation,Apus,天燕座,3,1,"sky swallow throne"
constellation,Aquarius,寶瓶座,3,1,"treasure bottle throne"
constellation,Aquila,天鷹座,3,1,"sky bird of prey of Accipitriformes throne"
constellation,Ara,天坛座,3,1,"sky altar throne"
constellation,Auriga,御夫座,3,1,"drive man throne"
constellation,Boötes,牧夫座,3,1,"tend cattle man throne"
constellation,Caelum,雕具座,3,1,"engrave tool throne"
constellation,Camelopardalis,鹿豹座,3,1,"deer leopard throne"
constellation,Canes Venatici,猎犬座,3,0,"hunt dog throne"
constellation,Canis Major,大犬座,3,0,"big dog throne"
