name_code,latin,chinese,pinyin,literal,tune,from,half,open,said_genus,said_species
T20171000110947,"Asplenium coenobiale","铁角蕨属线裂铁角蕨","tiě jiǎo jué shǔ xiàn liè tiě jiǎo jué","miltwaste + forms instrument nouns | monastery + die","splinplantformduzfliz dretraix","latin","","","splinplantformduzfliz","dretraix"
T20171000110952,"Asplenium cornutissimum","铁角蕨属多角铁角蕨","tiě jiǎo jué shǔ duō jiǎo tiě jiǎo jué","miltwaste + forms instrument nouns | horn + river + exist","splinplantformduzfliz hornwigdkes","latin","","","splinplantformduzfliz","hornwigdkes"
T20171000110953,"Asplenium crinicaule","铁角蕨属毛轴铁角蕨","tiě jiǎo jué shǔ máo zhóu tiě jiǎo jué","miltwaste + forms instrument nouns | red lily + stalk","splinplantformduzfliz redxiqkstok","latin","","","splinplantformduzfliz","redxiqkstok"
T20171000110958,"Asplenium cuneatiforme","铁角蕨属乌来铁角蕨","tiě jiǎo jué shǔ wū lái tiě jiǎo jué","miltwaste + forms instrument nouns | wedged + shape","splinplantformduzfliz wedjfiq","latin","","","splinplantformduzfliz","wedjfiq"
T20171000110961,"Asplenium dalhousiae","铁角蕨属苍山蕨","tiě jiǎo jué shǔ cāng shān jué","blue + mountain + fern","bagmantjosp","chinese","","","splinplantformduzfliz",""
T20171000110966,"Asplenium delavayi","铁角蕨属水鳖蕨","tiě jiǎo jué shǔ shuǐ biē jué","water + turtle + fern","wotbaimpjosp","chinese","","","splinplantformduzfliz",""
T20171000110971,"Asplenium dolomiticum","铁角蕨属圆叶铁角蕨","tiě jiǎo jué shǔ yuán yè tiě jiǎo jué","miltwaste + forms instrument nouns | hew + ripe","splinplantformduzfliz peCtxapfluf","latin","","","splinplantformduzfliz","peCtxapfluf"
T20171000110975,"Asplenium ensiforme","铁角蕨属剑叶铁角蕨","tiě jiǎo jué shǔ jiàn yè tiě jiǎo jué","miltwaste + forms instrument nouns | being + shape","splinplantformduzfliz biqfiq","latin","","","splinplantformduzfliz","biqfiq"
T20171000110985,"Asplenium exiguum","铁角蕨属云南铁角蕨","tiě jiǎo jué shǔ yún nán tiě jiǎo jué","miltwaste + forms instrument nouns | strict","splinplantformduzfliz strikt","latin","","","splinplantformduzfliz","strikt"
T20171000110995,"Asplenium finlaysonianum","铁角蕨属网脉铁角蕨","tiě jiǎo jué shǔ wǎng mài tiě jiǎo jué","miltwaste + forms instrument nouns | net + vein","splinplantformduzfliz cuzkaim","chinese","","","splinplantformduzfliz","cuzkaim"
T20171000110998,"Asplenium fontanum","铁角蕨属","tiě jiǎo jué shǔ","miltwaste + forms instrument nouns | fontal","splinplantformduzfliz magd","latin","","","splinplantformduzfliz","magd"
T20171000111000,"Asplenium formosae","铁角蕨属南海铁角蕨","tiě jiǎo jué shǔ nán hǎi tiě jiǎo jué","miltwaste + forms instrument nouns | south + sea","splinplantformduzfliz lutmoC","chinese","","","splinplantformduzfliz","lutmoC"
T20171000111004,"Asplenium fugax","铁角蕨属易变铁角蕨","tiě jiǎo jué shǔ yì biàn tiě jiǎo jué","miltwaste + forms instrument nouns | swift","splinplantformduzfliz swift","latin","","","splinplantformduzfliz","swift"
T20171000111005,"Asplenium glanduliserrulatum","铁角蕨属腺齿铁角蕨","tiě jiǎo jué shǔ xiàn chǐ tiě jiǎo jué","miltwaste + forms instrument nouns | acornlet + small saw + then","splinplantformduzfliz smolbagdsidsmoltizgCen","latin","","","splinplantformduzfliz","smolbagdsidsmoltizgCen"
T20171000111006,"Asplenium griffithianum","铁角蕨属厚叶铁角蕨","tiě jiǎo jué shǔ hòu yè tiě jiǎo jué","miltwaste + forms instrument nouns | thick + leaf","splinplantformduzfliz ciklif","chinese","","","splinplantformduzfliz","ciklif"
T20171000111013,"Asplenium gueinzianum","铁角蕨属撕裂铁角蕨","tiě jiǎo jué shǔ sī liè tiě jiǎo jué","miltwaste + forms instrument nouns | rip + split","splinplantformduzfliz twuflsplit","chinese","","","splinplantformduzfliz","twuflsplit"
T20171000111014,"Asplenium hainanense","铁角蕨属海南铁角蕨","tiě jiǎo jué shǔ hǎi nán tiě jiǎo jué","miltwaste + forms instrument nouns | sea + south","splinplantformduzfliz moClut","latin","","","splinplantformduzfliz","moClut"
T20171000111015,"Asplenium holosorum","铁角蕨属江南铁角蕨","tiě jiǎo jué shǔ jiāng nán tiě jiǎo jué","miltwaste + forms instrument nouns | completely + mountain","splinplantformduzfliz pojmant","latin","","","splinplantformduzfliz","pojmant"
T20171000111017,"Asplenium humbertii","铁角蕨属扁柄巢蕨","tiě jiǎo jué shǔ biǎn bǐng cháo jué","flat + stalk + nest + fern","nujstoknesjosp","chinese","","","splinplantformduzfliz",""
T20171000111021,"Asplenium humistratum","铁角蕨属肾羽铁角蕨","tiě jiǎo jué shǔ shèn yǔ tiě jiǎo jué","miltwaste + forms instrument nouns | ground + Stratus","splinplantformduzfliz graund","latin","","","splinplantformduzfliz","graund"
T20171000111022,"Asplenium incisum","铁角蕨属虎尾铁角蕨","tiě jiǎo jué shǔ hǔ wěi tiě jiǎo jué","miltwaste + forms instrument nouns | dissected","splinplantformduzfliz txid","latin","","","splinplantformduzfliz","txid"
T20171000111024,"Asplenium indicum","铁角蕨属胎生铁角蕨","tiě jiǎo jué shǔ tāi shēng tiě jiǎo jué","miltwaste + forms instrument nouns | river + land","splinplantformduzfliz wigdland","latin","","","splinplantformduzfliz","wigdland"
T20171000111030,"Asplenium interjectum","铁角蕨属贵阳铁角蕨","tiě jiǎo jué shǔ guì yáng tiě jiǎo jué","miltwaste + forms instrument nouns | expensive + 'male' principle","splinplantformduzfliz xlemjorgzet","chinese","","interposed","splinplantformduzfliz","xlemjorgzet"
T20171000111034,"Asplenium kansuense","铁角蕨属甘肃铁角蕨","tiě jiǎo jué shǔ gān sù tiě jiǎo jué","miltwaste + forms instrument nouns | sweetness + pay respects","splinplantformduzfliz pudlyeCwug","chinese","","","splinplantformduzfliz","pudlyeCwug"
T20171000111038,"Asplenium kiangsuense","铁角蕨属江苏铁角蕨","tiě jiǎo jué shǔ jiāng sū tiě jiǎo jué","miltwaste + forms instrument nouns | river + revive","splinplantformduzfliz wigdsput","chinese","","","splinplantformduzfliz","wigdsput"
T20171000111042,"Asplenium komarovii","铁角蕨属对开蕨","tiě jiǎo jué shǔ duì kāi jué","miltwaste + forms instrument nouns | east + north + correct + open + fern","splinplantformduzfliz roglyinzesponjosp","folk","","","splinplantformduzfliz","roglyinzesponjosp"
T20171000111045,"Asplenium kukkonenii","铁角蕨属西疆铁角蕨","tiě jiǎo jué shǔ xī jiāng tiě jiǎo jué","miltwaste + forms instrument nouns | west + boundary","splinplantformduzfliz webod","chinese","","","splinplantformduzfliz","webod"
T20171000111046,"Asplenium lepturus","铁角蕨属热带铁角蕨","tiě jiǎo jué shǔ rè dài tiě jiǎo jué","miltwaste + forms instrument nouns | thin-tailed","splinplantformduzfliz cinkaix","latin","","","splinplantformduzfliz","cinkaix"
T20171000111047,"Asplenium lushanense","铁角蕨属泸山铁角蕨","tiě jiǎo jué shǔ lú shān tiě jiǎo jué","miltwaste + forms instrument nouns","","latin","splinplantformduzfliz","","splinplantformduzfliz",""
T20171000111048,"Asplenium mae","铁角蕨属内蒙铁角蕨","tiě jiǎo jué shǔ nèi měng tiě jiǎo jué","miltwaste + forms instrument nouns | inside + cover","splinplantformduzfliz tuqxef","chinese","","","splinplantformduzfliz","tuqxef"
T20171000111049,"Asplenium magnificum","铁角蕨属大叶苍山蕨","tiě jiǎo jué shǔ dà yè cāng shān jué","miltwaste + forms instrument nouns | great","splinplantformduzfliz gret","latin","","","splinplantformduzfliz","gret"
T20171000111052,"Asplenium matsumurae","铁角蕨属兰屿铁角蕨","tiě jiǎo jué shǔ lán yǔ tiě jiǎo jué","miltwaste + forms instrument nouns | orchid + island","splinplantformduzfliz twemlizg","chinese","","","splinplantformduzfliz","twemlizg"
T20171000111055,"Asplenium microtum","铁角蕨属滇南铁角蕨","tiě jiǎo jué shǔ diān nán tiě jiǎo jué","miltwaste + forms instrument nouns | small + ear","splinplantformduzfliz smolnul","latin","","","splinplantformduzfliz","smolnul"
T20171000111056,"Asplenium neovarians","铁角蕨属郎木铁角蕨","tiě jiǎo jué shǔ láng mù tiě jiǎo jué","miltwaste + forms instrument nouns | new + variegated + doing","splinplantformduzfliz pibsaindreC","latin","","","splinplantformduzfliz","pibsaindreC"
T20171000111057,"Asplenium nesii","铁角蕨属西北铁角蕨","tiě jiǎo jué shǔ xī běi tiě jiǎo jué","miltwaste + forms instrument nouns | west + north","splinplantformduzfliz weblyin","chinese","","","splinplantformduzfliz","weblyin"
T20171000111060,"Asplenium nidus","铁角蕨属巢蕨","tiě jiǎo jué shǔ cháo jué","miltwaste + forms instrument nouns | nest","splinplantformduzfliz nes","latin","","","splinplantformduzfliz","nes"
T20171000111068,"Asplenium normale","铁角蕨属倒挂铁角蕨","tiě jiǎo jué shǔ dào guà tiě jiǎo jué","miltwaste + forms instrument nouns | right-angled","splinplantformduzfliz pobgec","latin","","","splinplantformduzfliz","pobgec"
T20171000111079,"Asplenium oblanceolatum","铁角蕨属黑鳞巢蕨","tiě jiǎo jué shǔ hēi lín cháo jué","miltwaste + forms instrument nouns | pure gold + lance-shaped","splinplantformduzfliz fivgumgrozfiq","latin","","","splinplantformduzfliz","fivgumgrozfiq"
T20171000111085,"Asplenium oldhamii","铁角蕨属东南铁角蕨","tiě jiǎo jué shǔ dōng nán tiě jiǎo jué","miltwaste + forms instrument nouns | east + south","splinplantformduzfliz roglut","chinese","","","splinplantformduzfliz","roglut"
T20171000111088,"Asplenium paucivenosum","铁角蕨属疏脉苍山蕨","tiě jiǎo jué shǔ shū mài cāng shān jué","miltwaste + forms instrument nouns | few + veiny","splinplantformduzfliz cemkaim","latin","","","splinplantformduzfliz","cemkaim"
T20171000111091,"Asplenium pekinense","铁角蕨属北京铁角蕨","tiě jiǎo jué shǔ běi jīng tiě jiǎo jué","miltwaste + forms instrument nouns | north + capital city","splinplantformduzfliz yinrogdxuq","chinese","","","splinplantformduzfliz","yinrogdxuq"
T20171000111096,"Asplenium phyllitidis","铁角蕨属长叶巢蕨","tiě jiǎo jué shǔ cháng yè cháo jué","long + leaf + nest + fern","loqlifnesjosp","chinese","","","splinplantformduzfliz",""
T20171000111106,"Asplenium polyodon","铁角蕨属镰叶铁角蕨","tiě jiǎo jué shǔ lián yè tiě jiǎo jué","miltwaste + forms instrument nouns | many + tooth","splinplantformduzfliz lixtuc","latin","","","splinplantformduzfliz","lixtuc"
T20171000111113,"Asplenium prolongatum","铁角蕨属长叶铁角蕨","tiě jiǎo jué shǔ cháng yè tiě jiǎo jué","miltwaste + forms instrument nouns | supportive + far","splinplantformduzfliz meCfad","latin","","","splinplantformduzfliz","meCfad"
T20171000111115,"Asplenium pseudolaserpitiifolium","铁角蕨属假大羽铁角蕨","tiě jiǎo jué shǔ jiǎ dà yǔ tiě jiǎo jué","miltwaste + forms instrument nouns | false + big + feather","splinplantformduzfliz cetbigxais","chinese","","asafoetida","splinplantformduzfliz","cetbigxais"
T20171000111116,"Asplenium neolaserpitiifolium","铁角蕨属大羽铁角蕨","tiě jiǎo jué shǔ dà yǔ tiě jiǎo jué","miltwaste + forms instrument nouns | big + feather","splinplantformduzfliz bigxais","chinese","","","splinplantformduzfliz","bigxais"
T20171000111117,"Asplenium pseudopraemorsum","铁角蕨属斜裂铁角蕨","tiě jiǎo jué shǔ xié liè tiě jiǎo jué","miltwaste + forms instrument nouns | false + before + piece","splinplantformduzfliz cetbeftex","latin","","","splinplantformduzfliz","cetbeftex"
T20171000111118,"Asplenium pulcherrimum","铁角蕨属叶基宽铁角蕨","tiě jiǎo jué shǔ yè jī kuān tiě jiǎo jué","miltwaste + forms instrument nouns | beautiful","splinplantformduzfliz haj","latin","","","splinplantformduzfliz","haj"
T20171000111122,"Asplenium qiujiangense","铁角蕨属独龙江苍山蕨","tiě jiǎo jué shǔ dú lóng jiāng cāng shān jué","miltwaste + forms instrument nouns | ornamental cap + river + blue + mountain + fern","splinplantformduzfliz zaidbuqwigdbagmantjosp","folk","","","splinplantformduzfliz","zaidbuqwigdbagmantjosp"
T20171000111128,"Asplenium quadrivalens","铁角蕨属四倍体铁角蕨","tiě jiǎo jué shǔ sì bèi tǐ tiě jiǎo jué","miltwaste + forms instrument nouns | square + powerful","splinplantformduzfliz gaubzpoq","latin","","","splinplantformduzfliz","gaubzpoq"
T20171000111131,"Asplenium ritoense","铁角蕨属骨碎补铁角蕨","tiě jiǎo jué shǔ gǔ suì bǔ tiě jiǎo jué","miltwaste + forms instrument nouns | bone + break + mend","splinplantformduzfliz womCodmend","chinese","","","splinplantformduzfliz","womCodmend"
T20171000111134,"Asplenium rockii","铁角蕨属瑞丽铁角蕨","tiě jiǎo jué shǔ ruì lì tiě jiǎo jué","miltwaste + forms instrument nouns | felicitous omen + beautiful","splinplantformduzfliz txevdagdhaj","chinese","","","splinplantformduzfliz","txevdagdhaj"
T20171000111135,"Asplenium ruprechtii","铁角蕨属过山蕨","tiě jiǎo jué shǔ guò shān jué","pass + mountain + fern","pasmantjosp","chinese","","","splinplantformduzfliz",""
T20171000111140,"Asplenium ruta-muraria","铁角蕨属卵叶铁角蕨","tiě jiǎo jué shǔ luǎn yè tiě jiǎo jué","miltwaste + forms instrument nouns | egg + leaf","splinplantformduzfliz bigdlif","chinese","","","splinplantformduzfliz","bigdlif"
T20171000111144,"Asplenium sampsonii","铁角蕨属岭南铁角蕨","tiě jiǎo jué shǔ lǐng nán tiě jiǎo jué","miltwaste + forms instrument nouns | mountain ridge + south","splinplantformduzfliz mantridjlut","chinese","","","splinplantformduzfliz","mantridjlut"
T20171000111145,"Asplenium sarelii","铁角蕨属华中铁角蕨","tiě jiǎo jué shǔ huá zhōng tiě jiǎo jué","miltwaste + forms instrument nouns | flowery + middle","splinplantformduzfliz xafmod","chinese","","","splinplantformduzfliz","xafmod"
T20171000111148,"Asplenium saxicola","铁角蕨属石生铁角蕨","tiě jiǎo jué shǔ shí shēng tiě jiǎo jué","miltwaste + forms instrument nouns | rock + to inhabit","splinplantformduzfliz rakritfraz","latin","","","splinplantformduzfliz","rakritfraz"
T20171000111152,"Asplenium scortechinii","铁角蕨属狭叶铁角蕨","tiě jiǎo jué shǔ xiá yè tiě jiǎo jué","miltwaste + forms instrument nouns | narrow + leaf","splinplantformduzfliz woiqlif","chinese","","","splinplantformduzfliz","woiqlif"
T20171000111155,"Asplenium semivarians","铁角蕨属近变异铁角蕨","tiě jiǎo jué shǔ jìn biàn yì tiě jiǎo jué","miltwaste + forms instrument nouns | half + variegated + doing","splinplantformduzfliz hafsaindreC","latin","","","splinplantformduzfliz","hafsaindreC"
T20171000111156,"Asplenium septentrionale","铁角蕨属叉叶铁角蕨","tiě jiǎo jué shǔ chà yè tiě jiǎo jué","miltwaste + forms instrument nouns | northern","splinplantformduzfliz yin","latin","","","splinplantformduzfliz","yin"
T20171000111162,"Asplenium speluncae","铁角蕨属黑边铁角蕨","tiě jiǎo jué shǔ hēi biān tiě jiǎo jué","miltwaste + forms instrument nouns | black + edge","splinplantformduzfliz buldaj","chinese","","","splinplantformduzfliz","buldaj"
T20171000111163,"Asplenium sublaserpitiifolium","铁角蕨属拟大羽铁角蕨","tiě jiǎo jué shǔ nǐ dà yǔ tiě jiǎo jué","miltwaste + forms instrument nouns | like + big + feather","splinplantformduzfliz bigxais","chinese","","asafoetida","splinplantformduzfliz","bigxais"
T20171000111164,"Asplenium subspathulinum","铁角蕨属独龙江铁角蕨","tiě jiǎo jué shǔ dú lóng jiāng tiě jiǎo jué","miltwaste + forms instrument nouns | under + spatula + city","splinplantformduzfliz mixnujspunxuq","latin","","","splinplantformduzfliz","mixnujspunxuq"
T20171000111167,"Asplenium tenerum","铁角蕨属膜连铁角蕨","tiě jiǎo jué shǔ mó lián tiě jiǎo jué","miltwaste + forms instrument nouns | tender","splinplantformduzfliz tend","latin","","","splinplantformduzfliz","tend"
T20171000111172,"Asplenium tenuicaule","铁角蕨属细茎铁角蕨","tiě jiǎo jué shǔ xì jīng tiě jiǎo jué","miltwaste + forms instrument nouns | fine + stem","splinplantformduzfliz cus","chinese","","","splinplantformduzfliz","cus"
T20171000111184,"Asplenium tenuifolium","铁角蕨属细裂铁角蕨","tiě jiǎo jué shǔ xì liè tiě jiǎo jué","miltwaste + forms instrument nouns | finely + leaf","splinplantformduzfliz cuslif","latin","","","splinplantformduzfliz","cuslif"
T20171000111186,"Asplenium trapezoideum","铁角蕨属蒙自铁角蕨","tiě jiǎo jué shǔ méng zì tiě jiǎo jué","miltwaste + forms instrument nouns | Trapezus + resembling","","latin","splinplantformduzfliz","","splinplantformduzfliz",""
T20171000111188,"Asplenium trichomanes","铁角蕨属铁角蕨","tiě jiǎo jué shǔ tiě jiǎo jué","iron + horn + fern","hifthornjosp","chinese","","","splinplantformduzfliz",""
T20171000111192,"Asplenium trigonopterum","铁角蕨属台南铁角蕨","tiě jiǎo jué shǔ tái nán tiě jiǎo jué","miltwaste + forms instrument nouns | trigon + wish + master","splinplantformduzfliz heqkclwixpaiq","latin","","","splinplantformduzfliz","heqkclwixpaiq"
T20171000111194,"Asplenium tripteropus","铁角蕨属三翅铁角蕨","tiě jiǎo jué shǔ sān chì tiě jiǎo jué","miltwaste + forms instrument nouns | three + wing + Opus","splinplantformduzfliz demdoz","latin","","","splinplantformduzfliz","demdoz"
T20171000111198,"Asplenium varians","铁角蕨属变异铁角蕨","tiě jiǎo jué shǔ biàn yì tiě jiǎo jué","miltwaste + forms instrument nouns | variegated + doing","splinplantformduzfliz saindreC","latin","","","splinplantformduzfliz","saindreC"
T20171000111201,"Asplenium viride","铁角蕨属欧亚铁角蕨","tiě jiǎo jué shǔ ōu yà tiě jiǎo jué","miltwaste + forms instrument nouns | verdant","splinplantformduzfliz faiqk","latin","","","splinplantformduzfliz","faiqk"
