rock,certainty,syllables,invented,tune,english
tinuna,held,3,1,selun,slip
tinuna,held,3,1,senor,sane
tinuna,held,3,1,senun,sentence (ruling)
tinuna,held,3,1,serol,sale
tinuna,held,3,1,seron,circumvent
tinuna,held,3,1,siloq,ceiling
tinuna,held,3,1,silor,slaughter
tinuna,held,3,1,silun,science
tinuna,held,3,1,sinor,senior
tinuna,held,3,1,sirol,cereal
tinuna,held,3,1,siron,carcinogenesis
tinuna,held,3,1,telor,tailor
tinuna,held,3,1,telun,rail (track)
tinuna,held,3,1,tenor,taint
tinuna,held,3,1,tenul,turbulent
tinuna,held,3,1,terol,terrible
tinuna,held,3,1,teron,tyrrany
tinuna,held,3,1,terur,tractor
tinuna,held,3,1,tilor,minor
tinuna,held,3,1,tirol,trial
tinuna,held,3,1,tiron,noob
tinupa,held,3,1,derof,definite
tinupa,held,3,1,derop,drape
tinupa,held,3,1,seluv,consecutive
tinupa,held,3,1,serof,surface
tinupa,held,3,1,silob,garment
tinupa,held,3,1,sinuf,sniff
tinupa,held,3,1,teluf,phone
tinupa,held,3,1,terop,interpolate
tinupa,held,3,1,terov,turn on
tinuta,held,3,1,celot,elate
tinuta,held,3,1,cenot,short
tinuta,held,3,1,ceros,art
tinuta,held,3,1,cerut,puzzle
tinuta,held,3,1,cinod,index
tinuta,held,3,1,delod,illuminate
tinuta,held,3,1,deroz,enter
tinuta,held,3,1,derud,put up with
tinuta,held,3,1,selod,solid
tinuta,held,3,1,senuz,essence
tinuta,held,3,1,seroz,series
tinuta,held,3,1,siroz,sear
tinuta,held,3,1,telod,t sound
tinuta,held,3,1,teros,trace
tinuta,held,3,1,terud,west
tinuta,held,3,1,tiros,interest
tinuta,held,3,1,zelot,column
tinuta,held,3,1,zenot,monotone
tinuta,held,3,1,zinod,oscillate
tipaka,held,3,1,sepag,spectacle
tipaka,held,3,1,zevak,sacrifice
tipama,held,3,1,difam,diaphragm
tipama,held,3,1,sifam,service
tipana,held,3,1,defar,difference (subtraction)
tipana,held,3,1,devan,hobby
tipana,held,3,1,dibaq,debunk
tipana,held,3,1,dibar,department
tipana,held,3,1,difar,defer
tipana,held,3,1,dipal,deplore
tipana,held,3,1,dival,divulge
tipana,held,3,1,divan,echo
tipana,held,3,1,sebar,spiral
tipana,held,3,1,sefar,sphere
tipana,held,3,1,sepal,spill
tipana,held,3,1,sepan,spy
tipana,held,3,1,seval,civil
tipana,held,3,1,sibar,sweep
tipana,held,3,1,sifar,hypothesis
tipana,held,3,1,sipal,split
tipana,held,3,1,sipan,sip
tipana,held,3,1,tefar,stitch
tipana,held,3,1,tibar,tip
tipana,held,3,1,zibar,zip
tipana,held,3,1,zipan,spinach
tipapa,held,3,1,dipav,deprive
tipapa,held,3,1,sipap,asleep
tipata,held,3,1,dibat,despite
tipata,held,3,1,difad,defraud
tipata,held,3,1,dipas,depress
tipata,held,3,1,divaz,divest
tipata,held,3,1,sefat,stave
tipata,held,3,1,sepas,coherent
tipata,held,3,1,sibat,mackerel
tipata,held,3,1,sipas,cypress
tipata,held,3,1,zifat,tar
tipika,strained,3,1,sebik,speak
tipina,strained,3,1,diben,slander
tipina,strained,3,1,difen,deify
tipina,strained,3,1,sebin,spin
tipina,strained,3,1,sefin,symphony
tipina,strained,3,1,siben,seep
tipipa,strained,3,1,difep,display
tipipa,strained,3,1,zebip,graph
tipita,strained,3,1,dipet,deprecate
tipita,strained,3,1,divet,deflate
tipita,strained,3,1,sipet,spit
tipita,strained,3,1,siveC,roast
tipita,strained,3,1,tipet,pungent
tipuka,held,3,1,difok,defy
tipuka,held,3,1,dipuk,kindle
tipuka,held,3,1,divuk,glue
tipuka,held,3,1,sipuk,complication
tipuna,held,3,1,cefur,stench
tipuna,held,3,1,debol,dabble
tipuna,held,3,1,debur,dab
tipuna,held,3,1,devor,divorce
tipuna,held,3,1,difol,deflect
tipuna,held,3,1,difon,defend
tipuna,held,3,1,difur,differ
tipuna,held,3,1,dipor,deport
tipuna,held,3,1,dipul,deploy
tipuna,held,3,1,divor,devour
tipuna,held,3,1,sebol,spout
tipuna,held,3,1,sebon,sprain
tipuna,held,3,1,sebur,react
tipuna,held,3,1,sepor,spread
tipuna,held,3,1,sepul,speckle
tipuna,held,3,1,sepun,sponge (animal)
tipuna,held,3,1,sevor,savor
tipuna,held,3,1,sibol,splinter
tipuna,held,3,1,sibon,spear
tipuna,held,3,1,sibur,spring (tool)
tipuna,held,3,1,sipor,tale
tipuna,held,3,1,sipul,splutter
tipuna,held,3,1,sipun,deck
tipuna,held,3,1,sivor,sever
tipuna,held,3,1,tepor,taper
tipuna,held,3,1,tipor,trip (fall)
tipuna,held,3,1,tipul,tiptoe
tipuna,held,3,1,tipun,case (law)
tipuna,held,3,1,zipor,speed
tipuna,held,3,1,zivun,style
tipupa,held,3,1,divuv,derivative
tipupa,held,3,1,sepup,swipe
tipupa,held,3,1,sevuv,save
tipupa,held,3,1,sifov,perceive
tipupa,held,3,1,sivuv,spinning top
tipupa,held,3,1,tepup,impure
tipupa,held,3,1,tifof,trickle
tiputa,held,3,1,devot,devote
tiputa,held,3,1,devus,devastate
tiputa,held,3,1,difos,deface
tiputa,held,3,1,dipuz,decompose
tiputa,held,3,1,divus,diverse
tiputa,held,3,1,sebut,substitute
tiputa,held,3,1,sepot,support
tiputa,held,3,1,sibud,spearhead
tiputa,held,3,1,sipod,contest
tiputa,held,3,1,tepot,teleport
titaka,held,3,1,dedak,tick tock
titaka,held,3,1,desak,dissect
titaka,held,3,1,disag,disfigure
titaka,held,3,1,ditax,ditch
titaka,held,3,1,sedak,soda
titaka,held,3,1,sesak,sex
titaka,held,3,1,setax,stretch
titaka,held,3,1,siCag,seethe
titaka,held,3,1,sitax,second (time)
titaka,held,3,1,tesak,tesseract
titaka,held,3,1,tetaj,sharp
titaka,held,3,1,tidag,trigger
titama,held,3,1,dizam,dismantle
titama,held,3,1,setam,stem
titama,held,3,1,sitam,steam
titama,held,3,1,zezam,flounder
titana,held,3,1,cesal,unless
titana,held,3,1,cisal,thistle
titana,held,3,1,Cisan,estrange
titana,held,3,1,citaq,get along
titana,held,3,1,citar,theater
titana,held,3,1,dedan,drench
titana,held,3,1,desal,dislodge
titana,held,3,1,desan,dissent
titana,held,3,1,dezar,discard
titana,held,3,1,diCan,fast (eating)
titana,held,3,1,dicar,disrupt
titana,held,3,1,didal,detail
titana,held,3,1,disal,dispel
titana,held,3,1,disan,descend
titana,held,3,1,ditar,deterrent
titana,held,3,1,dizar,desire
titana,held,3,1,sedal,sideline
titana,held,3,1,sedan,straigten (reverse)
titana,held,3,1,setaq,strangle
titana,held,3,1,setar,satire
titana,held,3,1,siCan,page
titana,held,3,1,sidal,still
titana,held,3,1,sidan,obsidian
titana,held,3,1,sisal,sizzle
titana,held,3,1,sisan,easy-going
titana,held,3,1,sitaq,stink
titana,held,3,1,sitar,city
titana,held,3,1,tedal,equator
titana,held,3,1,tedan,transcend
titana,held,3,1,tesal,tessellation
titana,held,3,1,tesan,fig
titana,held,3,1,tetar,tatter
titana,held,3,1,tisal,tesla (measurement)
titana,held,3,1,tisan,testify
titana,held,3,1,titar,titration
titana,held,3,1,zidal,stance
titana,held,3,1,zisan,representative
titana,held,3,1,zitar,sweater
titapa,held,3,1,cesap,espouse
titapa,held,3,1,disav,deceive
titika,strained,3,1,cetik,apathy
titika,strained,3,1,decik,discover
titika,strained,3,1,detig,diuretic
titika,strained,3,1,dezik,dice
titika,strained,3,1,dizeg,disregard
titika,strained,3,1,setig,scent
titika,strained,3,1,sidex,situate
titika,strained,3,1,tetig,treaty
titika,strained,3,1,tezik,frustrate
titika,strained,3,1,zetik,exotic
titika,strained,3,1,zidej,direct (immediate)
titika,strained,3,1,zizek,integrity
titima,strained,3,1,sesim,fraction
titima,strained,3,1,sidem,streamline
titima,strained,3,1,tesim,symptom
titina,strained,3,1,desiq,daisy
titina,strained,3,1,dezin,pyramid
titina,strained,3,1,diCeq,stupendous
titina,strained,3,1,dideq,site
titina,strained,3,1,diten,detain
titina,strained,3,1,dizen,disseminate
titina,strained,3,1,sediq,setting
titina,strained,3,1,setin,stain
titina,strained,3,1,sideq,sting
titina,strained,3,1,siten,stringent
titina,strained,3,1,sizen,season (period)
titina,strained,3,1,tediq,livid
titipa,strained,3,1,diseb,disable
titipa,strained,3,1,setiv,stay
titipa,strained,3,1,sitep,stripe
tituka,held,3,1,cetux,tooth
tituka,held,3,1,dedoj,appendage
tituka,held,3,1,disox,dispatch
tituka,held,3,1,ditok,detect
tituka,held,3,1,sedoj,sage (person)
tituka,held,3,1,setuj,stranger
tituka,held,3,1,sitok,stick (plant)
tituka,held,3,1,tetux,quit
tituka,held,3,1,titux,teach
tituka,held,3,1,zesuk,zest
tituka,held,3,1,zetux,1000
tituma,held,3,1,sedom,sediment
tituma,held,3,1,setum,stamp
tituma,held,3,1,situm,stump (baffle)
tituma,held,3,1,titum,pose (question)
tituma,held,3,1,zisom,pollute
tituna,held,3,1,desor,disburse
tituna,held,3,1,disor,dissuade
tituna,held,3,1,disul,dislocate
tituna,held,3,1,disun,dispense
tituna,held,3,1,dizon,conduct
tituna,held,3,1,dizur,deserve
tituna,held,3,1,sedor,strong
tituna,held,3,1,sedul,straddle
tituna,held,3,1,sedun,sage (plant)
tituna,held,3,1,setol,stale
tituna,held,3,1,seton,station
tituna,held,3,1,setur,stray
tituna,held,3,1,siCor,truncate
tituna,held,3,1,sidor,string
tituna,held,3,1,sidul,sterile
tituna,held,3,1,sisor,cyst
tituna,held,3,1,sitol,still (motion)
tituna,held,3,1,situr,slack
tituna,held,3,1,sizol,fringe
tituna,held,3,1,teCor,tether
tituna,held,3,1,tetuq,ache
tituna,held,3,1,tizur,tease
tituna,held,3,1,zedul,scramble
tituna,held,3,1,zetol,pucker
tituna,held,3,1,zidul,sentience
titupa,held,3,1,desob,disband
titupa,held,3,1,disuf,decipher
titupa,held,3,1,disup,disciple
titupa,held,3,1,dizop,dispute
titupa,held,3,1,setof,safe
titupa,held,3,1,setop,pomegranite
titupa,held,3,1,sidup,steep
titupa,held,3,1,sitof,stifle
titupa,held,3,1,situb,stipulate
titupa,held,3,1,tisup,intersperse
tukaka,held,3,1,dujag,jog
tukaka,held,3,1,sugag,beyond (extra- or hyper-)
tukaka,held,3,1,sukax,keen
tukaka,held,3,1,toxag,supervisor
tukaka,held,3,1,tuxax,tribute
tukaka,held,3,1,zokak,where
tukama,held,3,1,dojam,marijuana
tukama,held,3,1,duxam,fertile
tukama,held,3,1,sogam,convenient
tukama,held,3,1,sukam,scrotum
tukana,held,3,1,cogar,gap
tukana,held,3,1,dojaq,circumstance
tukana,held,3,1,dojar,jury
tukana,held,3,1,dokan,portrait
tukana,held,3,1,doxal,jolt
tukana,held,3,1,doxan,quintessential
tukana,held,3,1,dugan,suffer
tukana,held,3,1,dujal,joule
tukana,held,3,1,dujan,journal
tukana,held,3,1,dukar,mediocre
tukana,held,3,1,duxar,germinate
tukana,held,3,1,sogar,squirrel
tukana,held,3,1,sokal,skulk
tukana,held,3,1,sokan,sciuridae (squirrel)
tukana,held,3,1,soxal,social
tukana,held,3,1,sugal,scald
tukana,held,3,1,sugan,scrutinize
tukana,held,3,1,sukar,scrawl
tukana,held,3,1,tojar,chirp
tukana,held,3,1,tokal,chuckle
tukana,held,3,1,toxal,traverse
tukana,held,3,1,toxan,prospect
tukana,held,3,1,tujal,chill
tukana,held,3,1,tujan,powder
tukana,held,3,1,tuxaq,bit (small amount)
tukana,held,3,1,tuxar,cheer up
tukapa,held,3,1,dujav,swift
tukapa,held,3,1,tuxab,rowdy
tukata,held,3,1,dojat,jut
tukata,held,3,1,dujas,gesture
tukata,held,3,1,sogat,boast
tukata,held,3,1,toxas,perspire
tukika,held,3,1,dujik,jack (take)
tukika,held,3,1,duxek,adjudicate
tukika,held,3,1,sogeg,reason
tukika,held,3,1,sokik,psychic
tukika,held,3,1,tokik,structure
tukika,held,3,1,toxik,chuck
tukika,held,3,1,tugik,ivory
tukika,held,3,1,tujik,dispose
tukika,held,3,1,tuxek,reserve
tukima,held,3,1,dojim,germ
tukima,held,3,1,dujem,gel
tukima,held,3,1,tojim,reek
tukima,held,3,1,toxem,clever
tukima,held,3,1,tuxim,spring (water)
tukina,held,3,1,dojen,journey
tukina,held,3,1,dojiq,stiff
tukina,held,3,1,doxin,fertilize
tukina,held,3,1,dujeq,expense
tukina,held,3,1,dujin,jinx
tukina,held,3,1,duxen,rejuvenate
tukina,held,3,1,duxiq,inert
tukina,held,3,1,sokeq,scurry
tukina,held,3,1,sokin,spectate
tukina,held,3,1,sugin,scrutiny
tukina,held,3,1,suken,screw
tukina,held,3,1,toxin,seat
tukina,held,3,1,tujin,correspond
tukina,held,3,1,tuxen,originality
tukina,held,3,1,tuxiq,substantiate
tukipa,held,3,1,dojef,entangle
tukipa,held,3,1,dojib,jab
tukipa,held,3,1,dujeb,bar
tukipa,held,3,1,toxeb,differential
tukipa,held,3,1,toxif,differentiate
tukita,held,3,1,dujiz,rectify
tukita,held,3,1,sukid,succeed (come next)
tukita,held,3,1,toxiz,skirt
tukita,held,3,1,tujis,chastity
tukita,held,3,1,tukid,torque
tukita,held,3,1,tuxes,trend
tukita,held,3,1,tuxid,ascertain
tukita,held,3,1,zukit,secrete
tukuka,strained,3,1,dujox,picket
tukuka,strained,3,1,sokox,scorch
tukuka,strained,3,1,toxox,longevity
tukuka,strained,3,1,zukok,try
tukuma,strained,3,1,dujom,jumble
tukuma,strained,3,1,toxom,pursue
tukuna,strained,3,1,dojol,dimple
tukuna,strained,3,1,dojon,joint
tukuna,strained,3,1,dojur,jack (tire)
tukuna,strained,3,1,dujor,juke
tukuna,strained,3,1,duxon,military
tukuna,strained,3,1,sogur,scorn
tukuna,strained,3,1,sokoq,cease
tukuna,strained,3,1,sokor,soak
tukuna,strained,3,1,sokul,school
tukuna,strained,3,1,sokun,skew
tukuna,strained,3,1,sugor,sue
tukuna,strained,3,1,sukol,scroll
tukuna,strained,3,1,toxoq,pet
tukuna,strained,3,1,toxor,saturate
tukuna,strained,3,1,toxul,actual
tukuna,strained,3,1,toxun,sneeze
tukuna,strained,3,1,tujor,charter
tukuna,strained,3,1,tukol,flinch
tukuna,strained,3,1,tukon,technology
tukuna,strained,3,1,tuxol,flood
tukuna,strained,3,1,tuxon,mellow
tukupa,strained,3,1,sokup,scoop
tukupa,strained,3,1,suxov,dear
tukupa,strained,3,1,toxup,rude
tukuta,strained,3,1,dojos,jostle
tukuta,strained,3,1,dojud,jew
tukuta,strained,3,1,dujot,traffic
tukuta,strained,3,1,sokoC,opinion
tukuta,strained,3,1,sokot,difficult
tukuta,strained,3,1,sokuz,excuse
tukuta,strained,3,1,sugot,surrogate
tukuta,strained,3,1,tokus,easy
tukuta,strained,3,1,toxot,loose
tukuta,strained,3,1,toxuz,choose
tukuta,strained,3,1,tujot,chew
tumaka,held,3,1,somax,assumption
tumaka,held,3,1,sumak,smoke
tumana,held,3,1,somar,smirk
tumana,held,3,1,sumal,shock
tumana,held,3,1,suman,sum (addition)
tumapa,held,3,1,somab,resemble
tumika,held,3,1,somek,smack
tumita,held,3,1,somid,smite
tumita,held,3,1,sumeC,smooth
tumuka,strained,3,1,somog,smuggle
tumuma,strained,3,1,domum,state
tumuma,strained,3,1,zumom,plot
tumuna,strained,3,1,somol,smilodon
tumuta,strained,3,1,domut,figure
tumuta,strained,3,1,tomut,anguish
tunaka,held,3,1,corax,thrash
tunaka,held,3,1,Curak,large C sound
tunaka,held,3,1,dolag,dialogue
tunaka,held,3,1,doraj,malicious
tunaka,held,3,1,durak,harm
tunaka,held,3,1,solag,slug (animal)
tunaka,held,3,1,sonag,snag
tunaka,held,3,1,surak,stare
tunaka,held,3,1,turak,trick
tunaka,held,3,1,zonak,crucial
tunama,held,3,1,coram,thorn
tunama,held,3,1,doram,crow (bird)
tunama,held,3,1,soram,surmise
tunama,held,3,1,sunam,soy
tunama,held,3,1,toram,speculation
tunana,held,3,1,cural,nonsense (rubbish)
tunana,held,3,1,curan,throne
tunana,held,3,1,doraq,drown
tunana,held,3,1,dular,dole
tunana,held,3,1,dural,truculent
tunana,held,3,1,duran,dragon
tunana,held,3,1,solan,swollen
tunana,held,3,1,sonal,snub
tunana,held,3,1,sonan,blank
tunana,held,3,1,sunar,charming
tunana,held,3,1,sural,circulate
tunana,held,3,1,suran,sour
tunana,held,3,1,tolan,trance
tunana,held,3,1,tonal,flux
tunana,held,3,1,toraq,uncountably large
tunana,held,3,1,tular,totalitarian
tunana,held,3,1,tunar,tow
tunana,held,3,1,tural,exercise
tunana,held,3,1,zonal,weight
tunana,held,3,1,zulaq,earn
tunapa,held,3,1,curap,c sound
tunapa,held,3,1,dorab,follow
tunapa,held,3,1,sulab,slab
tunapa,held,3,1,surav,survive
tunapa,held,3,1,torab,tribe
tunapa,held,3,1,turaf,prey
tunata,held,3,1,dolas,adolescent
tunata,held,3,1,duras,heavy
tunata,held,3,1,solas,celsius
tunata,held,3,1,suras,face (surface)
tunata,held,3,1,turaz,tear (cry)
tunata,held,3,1,zuraz,catalyze
tunika,held,3,1,corej,originate
tunika,held,3,1,dolek,grate
tunika,held,3,1,donik,animate
tunika,held,3,1,solek,torn
tunika,held,3,1,solix,wish
tunika,held,3,1,sonex,accentuate
tunika,held,3,1,sonik,sink (down)
tunika,held,3,1,sunek,sign up
tunika,held,3,1,sunix,sandwich
tunika,held,3,1,torej,tear (paper)
tunima,held,3,1,sorem,sun month
tunima,held,3,1,torem,term (language)
tunina,held,3,1,corin,authority
tunina,held,3,1,doliq,cloak
tunina,held,3,1,doreq,during
tunina,held,3,1,dorin,underneath
tunina,held,3,1,duren,put off
tunina,held,3,1,solen,silk
tunina,held,3,1,soliq,sew
tunina,held,3,1,sorin,surgery
tunina,held,3,1,sulin,swoon
tunina,held,3,1,suren,servant
tunina,held,3,1,tolen,turn off
tunina,held,3,1,torin,tour
tunina,held,3,1,tulin,competition
tunipa,held,3,1,dorip,droop
tunipa,held,3,1,doriv,fate
tunipa,held,3,1,dulif,leak
tunipa,held,3,1,durep,d sound
tunipa,held,3,1,sulip,swoop
tunipa,held,3,1,sunef,snuff
tunipa,held,3,1,surep,surpass
tunipa,held,3,1,torip,trap
tunipa,held,3,1,turep,tarp
tunita,held,3,1,coret,revolution
tunita,held,3,1,cures,orchestrate
tunita,held,3,1,doreC,dash
tunita,held,3,1,dored,east
tunita,held,3,1,doris,dress up
tunita,held,3,1,duled,dilate
tunita,held,3,1,duliz,duly
tunita,held,3,1,durit,electricity
tunita,held,3,1,solez,slosh
tunita,held,3,1,soliC,therefore
tunita,held,3,1,solid,swing
tunita,held,3,1,sonis,sensitive
tunita,held,3,1,sored,serenade
tunita,held,3,1,soris,exorcise
tunita,held,3,1,suliz,trivial
tunita,held,3,1,sunid,neat
tunita,held,3,1,surit,tape
tunita,held,3,1,toniz,blanket
tunita,held,3,1,tored,trade
tunita,held,3,1,toriz,concentrate
tunita,held,3,1,tures,trust
tunita,held,3,1,zolit,solitary
tunita,held,3,1,zoret,lizard
tunuka,strained,3,1,corok,bargain
tunuka,strained,3,1,dorog,degree
tunuka,strained,3,1,solox,slouch
tunuka,strained,3,1,sorog,recent
tunuka,strained,3,1,sulog,slug
tunuka,strained,3,1,toruj,interject
tunuka,strained,3,1,turoj,trajectory
tunuka,strained,3,1,zorok,consume
tunuka,strained,3,1,zunok,z sound
tunuma,strained,3,1,corum,through/tunnel
tunuma,strained,3,1,curom,thrum
tunuma,strained,3,1,dorum,drum
tunuma,strained,3,1,solom,slow
tunuma,strained,3,1,sonom,snow
tunuma,strained,3,1,sorum,some
tunuma,strained,3,1,torum,spectrum
tununa,strained,3,1,coron,british o vowel sound
tununa,strained,3,1,doron,drone (sound)
tununa,strained,3,1,solor,swarm
tununa,strained,3,1,solun,soon
tununa,strained,3,1,sonor,s sound
tununa,strained,3,1,sorur,out
tununa,strained,3,1,sulon,slew
tununa,strained,3,1,tolul,excellence
tununa,strained,3,1,tolun,transmute
tununa,strained,3,1,torol,trouble
tununa,strained,3,1,toron,turn
tununa,strained,3,1,toruq,tart
tununa,strained,3,1,torur,turf
tununa,strained,3,1,zonor,zone out
tununa,strained,3,1,zoron,ear
tunupa,strained,3,1,corub,distance (tele-)
tunupa,strained,3,1,dorov,multicellular life
tunupa,strained,3,1,solup,swap
tunuta,strained,3,1,dolot,dilute
tunuta,strained,3,1,donot,donate
tunuta,strained,3,1,doros,desert
tunuta,strained,3,1,dorut,dirt
tunuta,strained,3,1,solot,nightmare
tunuta,strained,3,1,sonot,snort
tunuta,strained,3,1,sonus,censor
tunuta,strained,3,1,soros,current (river)
tunuta,strained,3,1,sorut,search
tunuta,strained,3,1,tolot,twilight
tunuta,strained,3,1,torut,tight
tunuta,strained,3,1,tulos,torso
tunuta,strained,3,1,zurod,exit
tupaka,held,3,1,sopak,spike
tupaka,held,3,1,tovak,moose
tupama,held,3,1,cuvam,overcome
tupama,held,3,1,supam,supervise
tupana,held,3,1,dopan,dope
tupana,held,3,1,sobar,sob
tupana,held,3,1,sofar,saffron
tupana,held,3,1,sopal,spoil
tupana,held,3,1,sopan,spur
tupana,held,3,1,subal,sublet
tupana,held,3,1,supar,sprout
tupana,held,3,1,suvar,relish
tupana,held,3,1,tufan,tuff (rock)
tupata,held,3,1,cobat,hollow
tupata,held,3,1,sobad,subside
tupata,held,3,1,sopaz,surprise
tupata,held,3,1,supad,sap (tree)
tupata,held,3,1,tupad,torpedo
tupika,held,3,1,sofek,suffocate
tupina,held,3,1,dovin,dove (bird)
tupina,held,3,1,sopin,spurn
tupina,held,3,1,zofen,cipher
tupipa,held,3,1,tofef,tap
tupita,held,3,1,covet,overheat
tupita,held,3,1,dobit,debit
tupita,held,3,1,dopis,bark (tree)
tupita,held,3,1,dupit,duplicate
tupita,held,3,1,sobes,substance
tupita,held,3,1,sobit,swab
tupita,held,3,1,soped,rivalry
tupita,held,3,1,sopis,species
tupita,held,3,1,subet,spurt
tupita,held,3,1,subis,splice
tupita,held,3,1,sufis,speculate
tupita,held,3,1,supit,throb
tupita,held,3,1,tubet,tabulate
tupuka,strained,3,1,dupok,dupe
tupuka,strained,3,1,supok,spoke (wheel)
tupuna,strained,3,1,covor,reverse
tupuna,strained,3,1,covul,overlook
tupuna,strained,3,1,sobol,splatter
tupuna,strained,3,1,sobur,spatter
tupuna,strained,3,1,sopor,sperm
tupuna,strained,3,1,sopul,splendor
tupuna,strained,3,1,subor,spar
tupuna,strained,3,1,supol,supplant
tupuna,strained,3,1,supon,sponsor
tupuna,strained,3,1,tufor,interfere
tupuna,strained,3,1,zupon,conceal
tupupa,strained,3,1,dobub,two
tupupa,strained,3,1,sobub,I
tuputa,strained,3,1,copod,arthropod
tuputa,strained,3,1,subod,subsidize
tutaka,held,3,1,sutak,strike
tutama,held,3,1,sotam,stomata
tutana,held,3,1,codal,dye
tutana,held,3,1,cotaq,rush
tutana,held,3,1,dozar,jerk
tutana,held,3,1,dutan,dote
tutana,held,3,1,soCal,weld
tutana,held,3,1,sodal,stoic
tutana,held,3,1,sotar,stark
tutana,held,3,1,sudar,starve
tutana,held,3,1,sutal,stealth
tutana,held,3,1,sutan,stow
tutana,held,3,1,todal,channel
tutana,held,3,1,todan,turn down
tutana,held,3,1,tutal,total
tutana,held,3,1,zuzal,book
tutapa,held,3,1,dodap,enormous
tutapa,held,3,1,sodap,stereotype
tutapa,held,3,1,sotab,stub (toe)
tutapa,held,3,1,todap,introspect
tutapa,held,3,1,tosap,trespass
tutika,held,3,1,sodej,suggest
tutika,held,3,1,sotek,mistake
tutika,held,3,1,sotix,astonish
tutika,held,3,1,sudij,stochastic
tutika,held,3,1,todig,tardigrada
tutika,held,3,1,tosig,plover (bird)
tutika,held,3,1,tucig,set up
tutima,held,3,1,sotim,strum
tutima,held,3,1,tudim,schematic
tutina,held,3,1,doCin,steadfast
tutina,held,3,1,dotiq,doting
tutina,held,3,1,dozen,elevator
tutina,held,3,1,duzin,army
tutina,held,3,1,soten,send off
tutina,held,3,1,suCiq,sooth
tutina,held,3,1,todin,turn up
tutina,held,3,1,totiq,sympathy
tutina,held,3,1,tuCen,set off
tutipa,held,3,1,susib,associate
tutipa,held,3,1,sutip,stocky (build)
tutuka,strained,3,1,doduk,deduct
tutuka,strained,3,1,dosuk,across (trans-)/cross
tutuka,strained,3,1,dozok,desk
tutuka,strained,3,1,soduk,stomach
tutuka,strained,3,1,sosuk,conflict
tutuka,strained,3,1,sotux,set (math)
tutuka,strained,3,1,sozok,bass (fish)
tutuka,strained,3,1,tosuk,retrieve
tutuma,strained,3,1,sotum,install
tutuma,strained,3,1,sutom,stomp
tutuna,strained,3,1,dosor,discourse
tutuna,strained,3,1,sodor,saunter
tutuna,strained,3,1,sodun,stand out
tutuna,strained,3,1,sotol,stroll
tutuna,strained,3,1,soton,stone
tutuna,strained,3,1,sotur,storm
tutuna,strained,3,1,sudol,stew
tutuna,strained,3,1,sudon,somewhat (pseudo-)
tutuna,strained,3,1,sutor,story
tutuna,strained,3,1,todoq,nudge
tutupa,strained,3,1,sudop,strip
tutupa,strained,3,1,sutob,stubble
